cms_certification_number,num_chows_lite,num_chows_mcr,lite_dates,mcr_dates,first_lite_date,first_mcr_date,last_lite_date,last_mcr_date,n_common_exact,n_common_within_1m,match_type,discrepancy_flag,delta_first_months,within_0m,within_1m,jaccard_months,only_in_lite_dates,only_in_mcr_dates
265776,0,1,,2016-03,,2016-03,,2016-03,0,0,only_mcr,1,,False,False,0.0,,2016-03
265777,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265778,2,1,2020-01|2023-07,2023-07,2020-01,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-42.0,True,True,0.5,2020-01,
265779,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265780,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265781,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265782,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265783,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265784,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265785,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265786,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265787,3,2,2018-12|2020-01|2023-07,2018-11|2023-07,2018-12,2018-11,2023-07,2023-07,1,2,both_yes_different_months,1,1.0,True,True,0.25,2018-12|2020-01,2018-11
265788,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265791,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265792,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265793,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265794,1,1,2022-10,2022-09,2022-10,2022-09,2022-10,2022-09,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-10,2022-09
265795,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265796,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265797,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265798,1,1,2019-11,2019-10,2019-11,2019-10,2019-11,2019-10,0,1,both_yes_different_months,1,1.0,False,True,0.0,2019-11,2019-10
265799,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265800,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265801,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265802,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265803,2,1,2020-01|2021-08,2021-08,2020-01,2021-08,2021-08,2021-08,1,1,both_yes_different_months,1,-19.0,True,True,0.5,2020-01,
265804,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
265805,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265807,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265808,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265810,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265813,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265814,1,0,2017-05,,2017-05,,2017-05,,0,0,only_lite,1,,False,False,0.0,2017-05,
265816,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265817,3,1,2018-04|2018-08|2019-04,2019-03,2018-04,2019-03,2019-04,2019-03,0,1,both_yes_different_months,1,-11.0,False,True,0.0,2018-04|2018-08|2019-04,2019-03
265819,1,0,2021-11,,2021-11,,2021-11,,0,0,only_lite,1,,False,False,0.0,2021-11,
265820,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265821,1,0,2022-06,,2022-06,,2022-06,,0,0,only_lite,1,,False,False,0.0,2022-06,
265822,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265823,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265824,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265825,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265826,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265827,4,2,2021-11|2022-04|2022-07|2023-06,2022-10|2023-06,2021-11,2022-10,2023-06,2023-06,1,1,both_yes_different_months,1,-11.0,True,True,0.2,2021-11|2022-04|2022-07,2022-10
265828,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265829,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265830,3,1,2017-04|2017-07|2018-05,2017-05,2017-04,2017-05,2018-05,2017-05,0,1,both_yes_different_months,1,-1.0,False,True,0.0,2017-04|2017-07|2018-05,2017-05
265831,0,1,,2015-10,,2015-10,,2015-10,0,0,only_mcr,1,,False,False,0.0,,2015-10
265832,0,1,,2016-12,,2016-12,,2016-12,0,0,only_mcr,1,,False,False,0.0,,2016-12
265833,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265834,1,1,2021-01,2016-03,2021-01,2016-03,2021-01,2016-03,0,0,both_yes_different_months,1,58.0,False,False,0.0,2021-01,2016-03
265835,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265836,1,1,2022-12,2023-11,2022-12,2023-11,2022-12,2023-11,0,0,both_yes_different_months,1,-11.0,False,False,0.0,2022-12,2023-11
265837,1,1,2022-10,2022-09,2022-10,2022-09,2022-10,2022-09,0,1,both_yes_different_months,1,1.0,False,True,0.0,2022-10,2022-09
265838,3,0,2023-03|2023-06|2024-04,,2023-03,,2024-04,,0,0,only_lite,1,,False,False,0.0,2023-03|2023-06|2024-04,
265839,1,1,2018-10,2016-05,2018-10,2016-05,2018-10,2016-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2018-10,2016-05
265840,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265841,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265842,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265843,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265844,3,2,2018-06|2020-06|2023-06,2018-06|2023-06,2018-06,2018-06,2023-06,2023-06,2,2,both_yes_different_months,1,0.0,True,True,0.6666666666666666,2020-06,
265846,1,1,2021-07,2021-07,2021-07,2021-07,2021-07,2021-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
265847,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265848,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265849,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265850,2,1,2021-10|2024-01,2021-10,2021-10,2021-10,2024-01,2021-10,1,1,both_yes_different_months,1,0.0,True,True,0.5,2024-01,
265851,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265852,4,2,2021-11|2022-04|2022-07|2023-06,2022-10|2023-06,2021-11,2022-10,2023-06,2023-06,1,1,both_yes_different_months,1,-11.0,True,True,0.2,2021-11|2022-04|2022-07,2022-10
265853,0,1,,2015-12,,2015-12,,2015-12,0,0,only_mcr,1,,False,False,0.0,,2015-12
265854,1,0,2024-06,,2024-06,,2024-06,,0,0,only_lite,1,,False,False,0.0,2024-06,
265855,2,0,2019-01|2021-10,,2019-01,,2021-10,,0,0,only_lite,1,,False,False,0.0,2019-01|2021-10,
265856,1,0,2024-06,,2024-06,,2024-06,,0,0,only_lite,1,,False,False,0.0,2024-06,
265857,2,2,2020-02|2023-06,2016-03|2023-06,2020-02,2016-03,2023-06,2023-06,1,1,both_yes_different_months,1,47.0,True,True,0.3333333333333333,2020-02,2016-03
265858,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265859,0,1,,2016-08,,2016-08,,2016-08,0,0,only_mcr,1,,False,False,0.0,,2016-08
265860,2,0,2018-01|2021-07,,2018-01,,2021-07,,0,0,only_lite,1,,False,False,0.0,2018-01|2021-07,
265861,1,0,2022-06,,2022-06,,2022-06,,0,0,only_lite,1,,False,False,0.0,2022-06,
265862,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265863,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265864,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
265865,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265866,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265867,2,0,2020-12|2021-06,,2020-12,,2021-06,,0,0,only_lite,1,,False,False,0.0,2020-12|2021-06,
265868,2,0,2023-06|2024-04,,2023-06,,2024-04,,0,0,only_lite,1,,False,False,0.0,2023-06|2024-04,
265869,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265870,1,0,2018-01,,2018-01,,2018-01,,0,0,only_lite,1,,False,False,0.0,2018-01,
265871,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
265872,1,0,2018-12,,2018-12,,2018-12,,0,0,only_lite,1,,False,False,0.0,2018-12,
265873,2,0,2022-01|2024-06,,2022-01,,2024-06,,0,0,only_lite,1,,False,False,0.0,2022-01|2024-06,
265874,1,0,2022-08,,2022-08,,2022-08,,0,0,only_lite,1,,False,False,0.0,2022-08,
265875,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265876,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265877,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265878,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265879,0,1,,2019-12,,2019-12,,2019-12,0,0,only_mcr,1,,False,False,0.0,,2019-12
265880,2,0,2018-12|2020-07,,2018-12,,2020-07,,0,0,only_lite,1,,False,False,0.0,2018-12|2020-07,
265881,3,0,2017-07|2018-07|2022-01,,2017-07,,2022-01,,0,0,only_lite,1,,False,False,0.0,2017-07|2018-07|2022-01,
265882,1,0,2024-03,,2024-03,,2024-03,,0,0,only_lite,1,,False,False,0.0,2024-03,
265883,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265884,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
265885,1,0,2024-02,,2024-02,,2024-02,,0,0,only_lite,1,,False,False,0.0,2024-02,
265887,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275020,3,2,2017-02|2018-02|2023-06,2018-02|2023-05,2017-02,2018-02,2023-06,2023-05,1,2,both_yes_different_months,1,-12.0,True,True,0.25,2017-02|2023-06,2023-05
275021,2,1,2018-08|2023-07,2023-07,2018-08,2023-07,2023-07,2023-07,1,1,both_yes_different_months,1,-59.0,True,True,0.5,2018-08,
275024,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275025,2,2,2018-08|2023-07,2018-08|2023-07,2018-08,2018-08,2023-07,2023-07,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
275026,3,1,2019-04|2019-05|2020-04,2020-03,2019-04,2020-03,2020-04,2020-03,0,1,both_yes_different_months,1,-11.0,False,True,0.0,2019-04|2019-05|2020-04,2020-03
275027,1,0,2017-02,,2017-02,,2017-02,,0,0,only_lite,1,,False,False,0.0,2017-02,
275029,2,2,2017-02|2023-06,2018-02|2023-05,2017-02,2018-02,2023-06,2023-05,0,1,both_yes_different_months,1,-12.0,False,True,0.0,2017-02|2023-06,2018-02|2023-05
275030,1,1,2017-12,2017-11,2017-12,2017-11,2017-12,2017-11,0,1,both_yes_different_months,1,1.0,False,True,0.0,2017-12,2017-11
275035,1,1,2023-08,2023-08,2023-08,2023-08,2023-08,2023-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275039,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275040,1,1,2017-01,2017-01,2017-01,2017-01,2017-01,2017-01,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275043,1,0,2017-02,,2017-02,,2017-02,,0,0,only_lite,1,,False,False,0.0,2017-02,
275044,2,2,2018-08|2021-01,2018-08|2021-03,2018-08,2018-08,2021-01,2021-03,1,1,both_yes_different_months,1,0.0,True,True,0.3333333333333333,2021-01,2021-03
275047,2,1,2022-02|2023-08,2023-08,2022-02,2023-08,2023-08,2023-08,1,1,both_yes_different_months,1,-18.0,True,True,0.5,2022-02,
275049,1,1,2023-08,2023-08,2023-08,2023-08,2023-08,2023-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275053,1,0,2018-08,,2018-08,,2018-08,,0,0,only_lite,1,,False,False,0.0,2018-08,
275056,1,1,2020-07,2020-10,2020-07,2020-10,2020-07,2020-10,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-07,2020-10
275060,2,1,2017-09|2018-02,2018-02,2017-09,2018-02,2018-02,2018-02,1,1,both_yes_different_months,1,-5.0,True,True,0.5,2017-09,
275061,1,0,2023-09,,2023-09,,2023-09,,0,0,only_lite,1,,False,False,0.0,2023-09,
275064,1,2,2023-08,2015-01|2023-08,2023-08,2015-01,2023-08,2023-08,1,1,both_yes_different_months,1,103.0,True,True,0.5,,2015-01
275066,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275069,1,1,2023-08,2023-08,2023-08,2023-08,2023-08,2023-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275079,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275080,1,1,2020-07,2020-10,2020-07,2020-10,2020-07,2020-10,0,0,both_yes_different_months,1,-3.0,False,False,0.0,2020-07,2020-10
275081,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275084,1,1,2022-10,2023-03,2022-10,2023-03,2022-10,2023-03,0,0,both_yes_different_months,1,-5.0,False,False,0.0,2022-10,2023-03
275087,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275090,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275091,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275094,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275096,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275100,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275101,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
275103,3,1,2018-05|2018-09|2019-07,2019-06,2018-05,2019-06,2019-07,2019-06,0,1,both_yes_different_months,1,-13.0,False,True,0.0,2018-05|2018-09|2019-07,2019-06
275104,1,1,2023-07,2023-07,2023-07,2023-07,2023-07,2023-07,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275106,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275111,1,1,2023-08,2023-08,2023-08,2023-08,2023-08,2023-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275112,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275114,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275115,1,1,2018-08,2018-08,2018-08,2018-08,2018-08,2018-08,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
275120,2,2,2018-08|2023-07,2018-08|2023-07,2018-08,2018-08,2023-07,2023-07,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
275121,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275122,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275123,2,2,2018-08|2023-10,2018-08|2023-10,2018-08,2018-08,2023-10,2023-10,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
275124,1,1,2017-12,2017-11,2017-12,2017-11,2017-12,2017-11,0,1,both_yes_different_months,1,1.0,False,True,0.0,2017-12,2017-11
275125,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275126,1,0,2017-02,,2017-02,,2017-02,,0,0,only_lite,1,,False,False,0.0,2017-02,
275127,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275129,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275130,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275131,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275132,2,1,2018-09|2019-07,2019-06,2018-09,2019-06,2019-07,2019-06,0,1,both_yes_different_months,1,-9.0,False,True,0.0,2018-09|2019-07,2019-06
275133,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275134,2,1,2019-05|2020-04,2020-03,2019-05,2020-03,2020-04,2020-03,0,1,both_yes_different_months,1,-10.0,False,True,0.0,2019-05|2020-04,2020-03
275135,1,1,2021-07,2021-11,2021-07,2021-11,2021-07,2021-11,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2021-07,2021-11
275136,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275140,1,2,2023-08,2017-06|2023-08,2023-08,2017-06,2023-08,2023-08,1,1,both_yes_different_months,1,74.0,True,True,0.5,,2017-06
275144,0,1,,2023-02,,2023-02,,2023-02,0,0,only_mcr,1,,False,False,0.0,,2023-02
275147,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275148,1,0,2018-06,,2018-06,,2018-06,,0,0,only_lite,1,,False,False,0.0,2018-06,
275153,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
275156,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285002,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285036,1,0,2018-10,,2018-10,,2018-10,,0,0,only_lite,1,,False,False,0.0,2018-10,
285049,2,2,2020-06|2022-04,2020-08|2022-04,2020-06,2020-08,2022-04,2022-04,1,1,both_yes_different_months,1,-2.0,True,True,0.3333333333333333,2020-06,2020-08
285054,2,1,2021-01|2024-03,2016-08,2021-01,2016-08,2024-03,2016-08,0,0,both_yes_different_months,1,53.0,False,False,0.0,2021-01|2024-03,2016-08
285055,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285057,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285058,2,2,2018-07|2023-03,2018-10|2023-03,2018-07,2018-10,2023-03,2023-03,1,1,both_yes_different_months,1,-3.0,True,True,0.3333333333333333,2018-07,2018-10
285059,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285062,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285063,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285065,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285066,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285067,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285071,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285072,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
285073,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285074,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285076,3,2,2021-05|2023-08,2021-05|2023-08,2021-05,2021-05,2023-08,2023-08,2,2,both_yes_same_months,0,0.0,True,True,1.0,,
285078,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285080,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285081,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285082,1,1,2018-11,2019-03,2018-11,2019-03,2018-11,2019-03,0,0,both_yes_different_months,1,-4.0,False,False,0.0,2018-11,2019-03
285083,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285085,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285087,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285088,3,2,2019-03|2019-08|2023-05,2016-10|2019-04,2019-03,2016-10,2023-05,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2019-08|2023-05,2016-10|2019-04
285089,0,1,,2017-07,,2017-07,,2017-07,0,0,only_mcr,1,,False,False,0.0,,2017-07
285091,1,1,2018-09,2018-09,2018-09,2018-09,2018-09,2018-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
285092,3,2,2019-03|2019-10|2023-11,2016-10|2019-04,2019-03,2016-10,2023-11,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2019-10|2023-11,2016-10|2019-04
285093,4,2,2019-03|2019-05|2019-10|2023-11,2016-10|2019-05,2019-03,2016-10,2023-11,2019-05,1,1,both_yes_different_months,1,29.0,True,True,0.2,2019-03|2019-10|2023-11,2016-10
285094,5,2,2017-03|2020-01|2020-11|2023-08,2020-11|2023-08,2017-03,2020-11,2023-08,2023-08,2,2,both_yes_different_months,1,-44.0,True,True,0.5,2017-03|2020-01,
285095,4,2,2019-03|2020-04|2022-07|2025-01,2016-10|2019-04,2019-03,2016-10,2025-01,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2020-04|2022-07|2025-01,2016-10|2019-04
285096,3,2,2019-03|2019-08|2023-05,2016-10|2019-05,2019-03,2016-10,2023-05,2019-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2019-03|2019-08|2023-05,2016-10|2019-05
285097,3,2,2019-03|2019-05|2023-11,2016-10|2019-04,2019-03,2016-10,2023-11,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2019-05|2023-11,2016-10|2019-04
285098,1,0,2021-01,,2021-01,,2021-01,,0,0,only_lite,1,,False,False,0.0,2021-01,
285101,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
285102,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285103,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285104,3,2,2019-03|2023-05,2016-10|2019-04,2019-03,2016-10,2023-05,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2023-05,2016-10|2019-04
285105,1,1,2019-03,2016-10,2019-03,2016-10,2019-03,2016-10,0,0,both_yes_different_months,1,29.0,False,False,0.0,2019-03,2016-10
285106,3,2,2019-03|2019-10|2023-11,2016-10|2019-04,2019-03,2016-10,2023-11,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2019-10|2023-11,2016-10|2019-04
285107,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
285108,2,2,2019-03|2019-08,2016-10|2019-05,2019-03,2016-10,2019-08,2019-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2019-03|2019-08,2016-10|2019-05
285109,2,2,2019-03|2023-05,2016-10|2019-04,2019-03,2016-10,2023-05,2019-04,0,1,both_yes_different_months,1,29.0,False,True,0.0,2019-03|2023-05,2016-10|2019-04
285110,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
285111,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
285112,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285113,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
285114,1,1,2018-09,2018-09,2018-09,2018-09,2018-09,2018-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
285115,3,2,2019-03|2019-08|2023-05,2016-10|2019-05,2019-03,2016-10,2023-05,2019-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2019-03|2019-08|2023-05,2016-10|2019-05
285116,2,2,2017-08|2021-07,2016-10|2017-08,2017-08,2016-10,2021-07,2017-08,1,1,both_yes_different_months,1,10.0,True,True,0.3333333333333333,2021-07,2016-10
285117,3,1,2019-07|2019-08|2023-05,2016-10,2019-07,2016-10,2023-05,2016-10,0,0,both_yes_different_months,1,33.0,False,False,0.0,2019-07|2019-08|2023-05,2016-10
285118,3,2,2019-03|2019-08|2023-05,2016-10|2019-05,2019-03,2016-10,2023-05,2019-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2019-03|2019-08|2023-05,2016-10|2019-05
285120,0,1,,2016-10,,2016-10,,2016-10,0,0,only_mcr,1,,False,False,0.0,,2016-10
285124,2,2,2019-03|2019-08,2016-10|2019-05,2019-03,2016-10,2019-08,2019-05,0,0,both_yes_different_months,1,29.0,False,False,0.0,2019-03|2019-08,2016-10|2019-05
285126,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285127,1,0,2024-12,,2024-12,,2024-12,,0,0,only_lite,1,,False,False,0.0,2024-12,
285130,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285132,2,0,2017-03|2019-09,,2017-03,,2019-09,,0,0,only_lite,1,,False,False,0.0,2017-03|2019-09,
285133,1,0,2022-01,,2022-01,,2022-01,,0,0,only_lite,1,,False,False,0.0,2022-01,
285134,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
285135,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285137,1,0,2017-01,,2017-01,,2017-01,,0,0,only_lite,1,,False,False,0.0,2017-01,
285138,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
285139,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285140,4,2,2017-03|2019-09|2023-08,2019-09|2023-08,2017-03,2019-09,2023-08,2023-08,2,2,both_yes_different_months,1,-30.0,True,True,0.6666666666666666,2017-03,
285141,4,2,2017-03|2019-09|2023-08,2019-09|2023-08,2017-03,2019-09,2023-08,2023-08,2,2,both_yes_different_months,1,-30.0,True,True,0.6666666666666666,2017-03,
285143,5,1,2017-03|2018-12|2019-09|2023-08,2023-08,2017-03,2023-08,2023-08,2023-08,1,1,both_yes_different_months,1,-77.0,True,True,0.25,2017-03|2018-12|2019-09,
285144,4,2,2017-03|2019-09|2023-08,2019-09|2023-08,2017-03,2019-09,2023-08,2023-08,2,2,both_yes_different_months,1,-30.0,True,True,0.6666666666666666,2017-03,
285146,5,2,2017-03|2017-12|2019-09|2023-08,2019-09|2023-08,2017-03,2019-09,2023-08,2023-08,2,2,both_yes_different_months,1,-30.0,True,True,0.5,2017-03|2017-12,
285147,4,2,2017-03|2019-09|2023-08,2019-09|2023-08,2017-03,2019-09,2023-08,2023-08,2,2,both_yes_different_months,1,-30.0,True,True,0.6666666666666666,2017-03,
285148,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285149,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285150,1,1,2018-09,2019-09,2018-09,2019-09,2018-09,2019-09,0,0,both_yes_different_months,1,-12.0,False,False,0.0,2018-09,2019-09
285151,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285152,3,0,2017-03|2018-12|2019-09,,2017-03,,2019-09,,0,0,only_lite,1,,False,False,0.0,2017-03|2018-12|2019-09,
285156,1,0,2019-01,,2019-01,,2019-01,,0,0,only_lite,1,,False,False,0.0,2019-01,
285157,1,0,2021-06,,2021-06,,2021-06,,0,0,only_lite,1,,False,False,0.0,2021-06,
285158,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285159,1,1,2018-09,2018-09,2018-09,2018-09,2018-09,2018-09,1,1,both_yes_same_months,0,0.0,True,True,1.0,,
285160,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285161,4,0,2017-03|2018-12|2019-05|2019-09,,2017-03,,2019-09,,0,0,only_lite,1,,False,False,0.0,2017-03|2018-12|2019-05|2019-09,
285163,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
285164,0,0,,,,,,,0,0,both_zero,0,,False,False,1.0,,
